replicate_index,date,btc_eth_price,change_pct
0,2024-01-30,18.327702616192,-1.91132178
0,2025-10-13,27.156364767103,-1.91122102
0,2025-04-23,52.19154504502,-1.90479764
0,2024-11-16,28.914371215457,-1.84905679
0,2025-03-18,42.824465579101,-1.81807686
0,2024-04-15,20.447073799549,-1.80712102
0,2024-04-15,20.447073799549,-1.80712102
0,2025-05-28,40.200257261101,-1.80119115
0,2025-05-28,40.200257261101,-1.80119115
0,2025-12-08,29.012682005824,-1.77742489
0,2025-12-08,29.012682005824,-1.77742489
0,2025-12-08,29.012682005824,-1.77742489
0,2025-11-05,30.341664427649,-1.73757068
0,2025-08-24,23.741981171548,-1.70899758
0,2024-08-18,22.368394460648,-1.69145009
0,2024-08-18,22.368394460648,-1.69145009
0,2024-07-10,18.618576718143,-1.64426813
0,2024-08-14,22.05052254337,-1.63989718
0,2024-08-14,22.05052254337,-1.63989718
0,2025-11-07,30.079291036627,-1.59944355
0,2024-08-11,22.978318797028,-1.56332293
0,2024-08-11,22.978318797028,-1.56332293
0,2024-02-15,18.381641212593,-1.52186333
0,2025-08-03,32.662062557182,-1.52015359
0,2024-12-27,28.290605557174,-1.50820276
0,2025-10-02,26.879159248556,-1.45629808
0,2024-06-14,18.968695937053,-1.44298661
0,2024-07-08,18.787459955143,-1.42624999
0,2024-04-20,20.582320781492,-1.42298657
0,2024-04-20,20.582320781492,-1.42298657
0,2024-11-08,25.830913164056,-1.41831969
0,2024-02-20,17.334961711555,-1.40930971
0,2025-03-19,42.237179861152,-1.37137898
0,2025-07-19,32.805263275038,-1.34010367
0,2024-10-14,25.130371773513,-1.32004404
0,2024-10-14,25.130371773513,-1.32004404
0,2025-04-01,44.705867533054,-1.30745918
0,2024-06-21,18.229808260929,-1.30170308
0,2024-07-18,18.675583927331,-1.2950934
0,2024-10-30,27.209344142043,-1.29403076
0,2024-10-30,27.209344142043,-1.29403076
0,2025-01-04,26.860394645079,-1.25139082
0,2024-12-20,28.168988884471,-1.23117579
0,2024-04-23,20.627204343154,-1.21939003
0,2024-04-23,20.627204343154,-1.21939003
0,2024-06-18,18.711363564571,-1.20837255
0,2025-07-06,42.484629386187,-1.20733534
0,2025-12-02,30.467503912076,-1.18314766
0,2025-12-02,30.467503912076,-1.18314766
0,2025-12-02,30.467503912076,-1.18314766
0,2025-08-06,31.225574154952,-1.18007271
0,2025-06-04,40.159032005766,-1.17574067
0,2025-06-04,40.159032005766,-1.17574067
0,2024-10-10,25.281152491193,-1.1691419
0,2024-10-10,25.281152491193,-1.1691419
0,2025-09-11,25.89889960122,-1.16274917
0,2025-09-11,25.89889960122,-1.16274917
0,2024-12-30,27.602440078059,-1.15941691
0,2025-10-24,28.211259984147,-1.14897087
0,2024-10-26,27.025333709723,-1.10945743
0,2024-10-26,27.025333709723,-1.10945743
0,2025-08-17,26.251603187158,-1.10701103
0,2025-08-17,26.251603187158,-1.10701103
0,2025-07-25,31.573750473026,-1.09619634
0,2024-01-18,16.724734667423,-1.07076123
0,2025-03-22,42.33356392648,-1.03692032
0,2024-12-28,28.000020601202,-1.02714293
0,2025-10-19,27.278423548897,-1.02267106
0,2025-12-13,28.973460360667,-0.99290878
0,2025-12-13,28.973460360667,-0.99290878
0,2025-12-13,28.973460360667,-0.99290878
0,2024-08-22,23.017220809813,-0.9866069
0,2024-08-22,23.017220809813,-0.9866069
0,2025-02-14,35.76962384722,-0.93583583
0,2025-02-14,35.76962384722,-0.93583583
0,2025-02-14,35.76962384722,-0.93583583
0,2024-06-27,17.885570839863,-0.92021327
0,2024-06-27,17.885570839863,-0.92021327
0,2025-03-15,43.539438233564,-0.91496319
0,2025-08-31,24.650072966445,-0.91050963
0,2025-08-31,24.650072966445,-0.91050963
0,2025-12-10,27.680454010941,-0.89383658
0,2025-12-10,27.680454010941,-0.89383658
0,2025-12-10,27.680454010941,-0.89383658
0,2024-06-16,18.394473783738,-0.8806562
0,2025-04-18,53.167623508083,-0.87460336
0,2024-11-01,27.674349403877,-0.86236361
0,2025-10-01,27.276384716345,-0.85899331
0,2024-06-26,18.051684839707,-0.85889296
0,2024-02-14,18.665707774229,-0.8561225
0,2024-10-08,25.466218791886,-0.84728206
0,2024-10-08,25.466218791886,-0.84728206
0,2024-07-15,18.581423038302,-0.82415519
0,2025-08-13,25.963479486937,-0.80002991
0,2025-08-13,25.963479486937,-0.80002991
0,2025-04-19,52.743492441435,-0.79772433
0,2025-10-18,27.560274500733,-0.7906407
0,2024-04-28,19.344887093363,-0.78990681
0,2024-04-28,19.344887093363,-0.78990681
0,2025-06-17,41.656848376716,-0.77593634
0,2025-07-14,39.762032866061,-0.76786421
0,2025-09-28,27.082439446993,-0.7598883
0,2024-05-08,20.576330755959,-0.75856247
0,2024-04-17,20.529740847939,-0.75492246
0,2024-04-17,20.529740847939,-0.75492246
0,2024-04-24,20.472093912268,-0.75197021
0,2024-04-24,20.472093912268,-0.75197021
0,2025-03-07,40.527532427496,-0.74052366
0,2025-06-07,41.812399798905,-0.73611721
0,2025-04-29,52.419089559459,-0.70578076
0,2024-02-04,18.600332943006,-0.68738815
0,2024-02-04,18.600332943006,-0.68738815
0,2024-04-05,20.445337920895,-0.66806631
0,2025-12-18,30.236861374546,-0.66638535
0,2025-12-18,30.236861374546,-0.66638535
0,2025-12-18,30.236861374546,-0.66638535
0,2025-12-14,28.784064717904,-0.65368665
0,2025-12-14,28.784064717904,-0.65368665
0,2025-12-14,28.784064717904,-0.65368665
0,2025-12-26,29.840604227542,-0.65045349
0,2025-12-26,29.840604227542,-0.65045349
0,2025-12-26,29.840604227542,-0.65045349
0,2025-04-14,52.085398974005,-0.64631138
0,2024-06-05,18.393486548419,-0.6462206
0,2025-12-06,29.368974843223,-0.63848591
0,2025-12-06,29.368974843223,-0.63848591
0,2025-12-06,29.368974843223,-0.63848591
0,2024-07-11,18.502640757028,-0.62268971
0,2024-07-02,18.160724269043,-0.62001701
0,2025-02-19,35.589047199932,-0.61968685
0,2025-02-19,35.589047199932,-0.61968685
0,2025-03-31,45.298121988431,-0.61187602
0,2025-10-29,28.190303610854,-0.61161791
0,2025-09-09,25.880870513445,-0.56204007
0,2024-10-04,25.715339984346,-0.52708838
0,2025-07-30,30.930270399366,-0.51666572
0,2025-05-12,41.194136786934,-0.51003075
0,2025-06-15,41.44750256042,-0.47872818
0,2025-12-21,29.533515458422,-0.47292115
0,2025-12-21,29.533515458422,-0.47292115
0,2025-12-21,29.533515458422,-0.47292115
0,2025-11-02,28.301329258272,-0.4496186
0,2025-02-08,36.644278247922,-0.4422135
0,2025-02-08,36.644278247922,-0.4422135
0,2024-12-22,29.003220592272,-0.4408627
0,2024-10-12,25.524562487631,-0.41947725
0,2024-10-12,25.524562487631,-0.41947725
0,2024-05-05,20.413026084684,-0.41701739
0,2025-04-03,45.784475117133,-0.39324177
0,2025-04-03,45.784475117133,-0.39324177
0,2024-06-12,19.174545199129,-0.38605446
0,2025-12-29,29.686438714601,-0.38113935
0,2025-01-25,31.560864258916,-0.378166
0,2025-08-29,24.856880447819,-0.37726567
0,2025-08-29,24.856880447819,-0.37726567
0,2025-01-08,28.573550896728,-0.36267009
0,2024-02-17,18.539210620739,-0.34201542
0,2024-04-26,20.367157922986,-0.3419745
0,2024-04-26,20.367157922986,-0.3419745
0,2025-03-17,43.617464610337,-0.32557056
0,2025-02-16,36.118519381272,-0.31641693
0,2025-02-16,36.118519381272,-0.31641693
0,2025-02-16,36.118519381272,-0.31641693
0,2024-10-19,25.818331495552,-0.30386005
0,2024-10-19,25.818331495552,-0.30386005
0,2025-12-22,29.445258240936,-0.29883749
0,2025-12-22,29.445258240936,-0.29883749
0,2025-12-22,29.445258240936,-0.29883749
0,2025-01-02,28.066164821192,-0.2953633
0,2025-02-10,36.611865782099,-0.28550854
0,2025-02-10,36.611865782099,-0.28550854
0,2024-08-10,23.343249164956,-0.2818026
0,2024-08-10,23.343249164956,-0.2818026
0,2024-12-29,27.926221410386,-0.26356834
0,2025-09-05,25.693602193348,-0.25950256
0,2024-10-07,25.683833304433,-0.24551062
0,2024-02-05,18.55658588354,-0.23519503
0,2024-02-05,18.55658588354,-0.23519503
0,2024-10-13,25.466541335105,-0.22731497
0,2024-10-13,25.466541335105,-0.22731497
0,2025-09-20,25.822096755844,-0.20476318
0,2025-09-20,25.822096755844,-0.20476318
0,2025-11-01,28.429152013716,-0.20202764
0,2025-05-29,40.119301471985,-0.20138127
0,2025-05-29,40.119301471985,-0.20138127
0,2024-06-09,18.79099298435,-0.19759641
0,2025-08-23,24.154785877861,-0.19474959
0,2025-08-23,24.154785877861,-0.19474959
0,2025-07-26,31.519607031118,-0.17148245
0,2024-04-25,20.437047412905,-0.17119157
0,2024-04-25,20.437047412905,-0.17119157
0,2024-06-08,18.828196824638,-0.14882942
0,2024-07-12,18.475502612757,-0.14667174
0,2025-10-08,27.245082535658,-0.14413639
0,2025-04-25,53.031591206871,-0.1416998
0,2025-12-27,29.800413973295,-0.13468311
0,2025-12-27,29.800413973295,-0.13468311
0,2025-12-27,29.800413973295,-0.13468311
0,2025-07-05,43.003829819355,-0.13369919
0,2025-07-03,42.29833258746,-0.11355708
0,2025-05-26,42.683767016187,-0.09413789
0,2025-05-26,42.683767016187,-0.09413789
0,2024-10-17,25.875732217573,-0.08055491
0,2024-10-17,25.875732217573,-0.08055491
0,2024-10-05,25.699621913293,-0.06112333
0,2025-07-21,31.199159994262,-0.05301288
0,2024-01-19,16.71672054778,-0.04791777
0,2024-08-24,23.171124172341,-0.03751756
0,2024-08-24,23.171124172341,-0.03751756
0,2024-06-28,17.880224079673,-0.02989427
0,2024-06-28,17.880224079673,-0.02989427
0,2025-10-16,27.779463522453,-0.02754458
0,2024-07-06,18.990999302373,-0.02427471
0,2024-05-11,20.888375655089,-0.02372062
0,2025-12-28,29.800018309926,-0.00132771
0,2025-12-28,29.800018309926,-0.00132771
0,2025-12-28,29.800018309926,-0.00132771
0,2025-10-17,27.779913805248,0.00162092
0,2025-10-31,28.486703026459,0.04336769
0,2025-07-29,31.090906454793,0.04479003
0,2025-07-29,31.090906454793,0.04479003
0,2024-02-02,18.71079576229,0.05600771
0,2024-02-02,18.71079576229,0.05600771
0,2024-07-01,18.274026340354,0.07268479
0,2024-07-01,18.274026340354,0.07268479
0,2025-08-30,24.87657659305,0.0792382
0,2025-08-30,24.87657659305,0.0792382
0,2025-06-11,39.197127574777,0.08050216
0,2024-10-18,25.897022201028,0.0822778
0,2024-10-18,25.897022201028,0.0822778
0,2025-09-07,25.810170499143,0.08726115
0,2025-10-25,28.237609742283,0.09340156
0,2024-02-03,18.729074381389,0.09769023
0,2024-02-03,18.729074381389,0.09769023
0,2025-06-03,40.636815575287,0.10906216
0,2025-06-03,40.636815575287,0.10906216
0,2025-08-11,28.098457969917,0.14198602
0,2025-08-11,28.098457969917,0.14198602
0,2025-09-29,27.123087099076,0.15008859
0,2025-05-16,40.783519454011,0.16336347
0,2025-04-30,52.505610899584,0.16505693
0,2025-03-04,40.188943084937,0.17038889
0,2025-03-04,40.188943084937,0.17038889
0,2025-06-06,42.122470554531,0.17814472
0,2024-07-17,18.920623675339,0.178919
0,2024-10-06,25.747045033525,0.18452847
0,2025-04-05,46.257385649156,0.18455318
0,2025-04-05,46.257385649156,0.18455318
0,2025-02-09,36.71669508037,0.19762112
0,2025-02-09,36.71669508037,0.19762112
0,2025-08-14,26.016870414036,0.20563857
0,2025-08-14,26.016870414036,0.20563857
0,2024-08-17,22.753254401664,0.20621222
0,2024-08-17,22.753254401664,0.20621222
0,2025-12-23,29.506522824825,0.20806265
0,2025-12-23,29.506522824825,0.20806265
0,2025-12-23,29.506522824825,0.20806265
0,2024-08-26,23.441534416202,0.22012834
0,2024-08-26,23.441534416202,0.22012834
0,2025-07-07,42.586886922321,0.24069302
0,2024-04-21,20.633275203217,0.24756402
0,2024-04-21,20.633275203217,0.24756402
0,2025-01-22,31.981724566637,0.25251227
0,2025-05-24,42.585091587249,0.25654567
0,2025-05-24,42.585091587249,0.25654567
0,2025-09-23,26.896718438678,0.26190482
0,2025-09-23,26.896718438678,0.26190482
0,2024-02-01,18.700322140891,0.26966005
0,2024-02-01,18.700322140891,0.26966005
0,2024-01-28,18.624886998139,0.27695592
0,2024-01-28,18.624886998139,0.27695592
0,2025-12-04,29.387328347542,0.29400011
0,2025-12-04,29.387328347542,0.29400011
0,2025-12-04,29.387328347542,0.29400011
0,2024-02-13,18.826889006663,0.29453157
0,2024-02-13,18.826889006663,0.29453157
0,2025-10-05,27.35549123988,0.29920185
0,2025-12-20,29.673849368169,0.30457035
0,2025-12-20,29.673849368169,0.30457035
0,2025-12-20,29.673849368169,0.30457035
0,2025-10-11,29.534309282088,0.31098201
0,2024-07-20,19.086877815195,0.31495784
0,2024-12-02,26.300919409668,0.31861288
0,2024-01-29,18.684829838922,0.32184271
0,2024-01-29,18.684829838922,0.32184271
0,2025-05-25,42.723986474573,0.32615848
0,2025-05-25,42.723986474573,0.32615848
0,2024-04-11,19.989218459641,0.34608304
0,2024-01-21,16.930445761297,0.35119895
0,2025-09-27,27.289811530981,0.35161904
0,2024-10-27,27.12153472164,0.35596605
0,2024-10-27,27.12153472164,0.35596605
0,2024-07-07,19.059293122271,0.35961151
0,2025-09-06,25.787667883954,0.3661055
0,2024-06-13,19.246419189167,0.37484065
0,2025-09-21,25.924463691082,0.39643154
0,2025-09-21,25.924463691082,0.39643154
0,2025-01-01,28.149307543659,0.40430219
0,2024-01-25,18.012058624577,0.40585363
0,2024-01-25,18.012058624577,0.40585363
0,2025-07-12,39.897210513981,0.41090986
0,2025-08-16,26.545464406289,0.42966061
0,2025-08-16,26.545464406289,0.42966061
0,2025-07-13,40.069713859018,0.43236944
0,2024-10-09,25.58022158045,0.4476628
0,2024-10-09,25.58022158045,0.4476628
0,2024-07-14,18.735835397336,0.48370945
0,2024-10-28,27.252819761324,0.48406199
0,2024-10-28,27.252819761324,0.48406199
0,2025-03-16,43.759934073155,0.50642785
0,2024-11-02,27.814924140033,0.5079604
0,2024-06-23,18.48143987925,0.51142471
0,2025-03-20,42.457259439339,0.52105652
0,2025-02-11,36.807437495677,0.53417576
0,2025-02-11,36.807437495677,0.53417576
0,2024-10-21,25.266566637908,0.53774784
0,2024-10-21,25.266566637908,0.53774784
0,2024-05-07,20.733608125326,0.54226616
0,2024-04-06,20.5565535139,0.54396554
0,2025-10-27,27.687955996283,0.54778731
0,2025-06-01,41.607663996536,0.55845268
0,2025-06-01,41.607663996536,0.55845268
0,2024-05-10,20.893331683611,0.5604443
0,2025-01-26,31.739973822557,0.56750526
0,2025-12-07,29.537692300153,0.57447513
0,2025-12-07,29.537692300153,0.57447513
0,2025-12-07,29.537692300153,0.57447513
0,2025-03-05,40.420573671767,0.57635401
0,2025-03-05,40.420573671767,0.57635401
0,2025-12-05,29.55769656993,0.57973362
0,2025-12-05,29.55769656993,0.57973362
0,2025-12-05,29.55769656993,0.57973362
0,2024-08-29,23.485187719791,0.58295789
0,2025-09-18,25.519748825616,0.60731362
0,2025-09-18,25.519748825616,0.60731362
0,2024-11-03,27.983945682349,0.60766494
0,2025-02-21,36.124988728584,0.610054
0,2025-02-21,36.124988728584,0.610054
0,2024-07-03,18.272866446345,0.61749838
0,2025-03-25,42.310487656173,0.6285036
0,2025-03-27,43.537607946888,0.65685974
0,2024-10-16,25.896593194048,0.66451769
0,2024-10-16,25.896593194048,0.66451769
0,2024-12-25,28.434809983487,0.67060848
0,2024-11-14,28.548888402182,0.67418628
0,2025-04-17,53.636732168115,0.67666727
0,2024-02-07,18.289193302892,0.68253434
0,2024-02-07,18.289193302892,0.68253434
0,2024-12-15,26.384491384102,0.68434909
0,2025-05-31,41.376595290434,0.68972052
0,2025-05-31,41.376595290434,0.68972052
0,2025-10-21,27.970073107602,0.69483197
0,2025-10-04,27.27388726547,0.69491728
0,2025-04-27,52.335541479477,0.70028143
0,2024-08-23,23.179820674838,0.70642701
0,2024-08-23,23.179820674838,0.70642701
0,2024-01-27,18.573446738713,0.70685648
0,2024-01-27,18.573446738713,0.70685648
0,2025-01-05,27.05340426761,0.71856585
0,2024-12-01,26.217387437405,0.71926031
0,2024-12-13,25.956587941152,0.73805633
0,2025-11-06,30.568212336187,0.74665617
0,2025-03-21,42.777128666517,0.75339113
0,2024-07-09,18.929833944248,0.75781393
0,2025-06-08,42.130047236317,0.75969674
0,2024-10-03,25.851600767722,0.76197876
0,2024-02-10,19.100600990855,0.76516367
0,2024-02-10,19.100600990855,0.76516367
0,2025-10-03,27.085664304694,0.76827201
0,2025-07-28,31.076987062215,0.77615898
0,2025-07-28,31.076987062215,0.77615898
0,2024-04-19,20.879432299416,0.78516357
0,2024-04-19,20.879432299416,0.78516357
0,2024-05-02,19.784239270562,0.78659123
0,2024-05-02,19.784239270562,0.78659123
0,2024-08-19,22.546004314741,0.79402147
0,2024-08-19,22.546004314741,0.79402147
0,2025-12-24,29.744991869532,0.80819094
0,2025-12-24,29.744991869532,0.80819094
0,2025-12-24,29.744991869532,0.80819094
0,2025-09-14,25.040239566193,0.81244714
0,2025-09-14,25.040239566193,0.81244714
0,2025-03-30,45.576996702591,0.81635102
0,2024-12-03,26.51713014153,0.8220653
0,2024-01-24,17.939251520726,0.83047338
