replicate_index,date,eth_bnb_price,change_pct
0,2024-12-28,4.713489068916,-2.1765554
0,2024-10-31,4.368664234845,-2.16006399
0,2025-05-12,3.78000605877,-2.14898721
0,2025-05-12,3.78000605877,-2.14898721
0,2025-05-12,3.78000605877,-2.14898721
0,2024-06-17,5.808986346711,-2.1216823
0,2024-06-17,5.808986346711,-2.1216823
0,2024-12-13,5.383726216883,-2.09137878
0,2024-12-13,5.383726216883,-2.09137878
0,2023-12-27,7.337443358713,-2.05844811
0,2023-12-27,7.337443358713,-2.05844811
0,2023-12-27,7.337443358713,-2.05844811
0,2025-12-16,3.383892157423,-2.0002275
0,2025-12-16,3.383892157423,-2.0002275
0,2025-03-09,3.642676813215,-1.93454526
0,2024-12-17,5.425718705146,-1.9261374
0,2024-12-17,5.425718705146,-1.9261374
0,2023-12-06,9.73009717199,-1.90921186
0,2023-12-06,9.73009717199,-1.90921186
0,2025-07-23,4.672024813065,-1.90049056
0,2024-01-22,7.563939790576,-1.85531277
0,2024-01-22,7.563939790576,-1.85531277
0,2025-09-29,4.09338547833,-1.84603161
0,2025-09-29,4.09338547833,-1.84603161
0,2025-12-11,3.654050150089,-1.77782026
0,2025-12-11,3.654050150089,-1.77782026
0,2025-04-20,2.677829138268,-1.76942854
0,2024-04-21,5.429086331183,-1.75490266
0,2025-01-09,4.696532002743,-1.75450394
0,2024-10-21,4.454451276567,-1.74386166
0,2024-05-06,5.208089635473,-1.69328015
0,2025-07-31,4.722198812488,-1.64445694
0,2024-12-21,5.033300153832,-1.63165591
0,2024-12-21,5.033300153832,-1.63165591
0,2024-12-21,5.033300153832,-1.63165591
0,2025-03-21,3.094662908077,-1.62809805
0,2025-03-21,3.094662908077,-1.62809805
0,2024-01-20,7.789827194753,-1.61864797
0,2024-01-20,7.789827194753,-1.61864797
0,2025-04-07,2.799776367047,-1.58732455
0,2025-12-28,3.433277843098,-1.58414495
0,2025-12-28,3.433277843098,-1.58414495
0,2024-08-09,5.107965818682,-1.54924169
0,2025-05-24,3.788688961408,-1.46320054
0,2025-05-24,3.788688961408,-1.46320054
0,2025-05-24,3.788688961408,-1.46320054
0,2024-06-22,5.913337056405,-1.46175505
0,2024-06-22,5.913337056405,-1.46175505
0,2024-06-22,5.913337056405,-1.46175505
0,2024-11-04,4.34121205535,-1.45127372
0,2024-07-19,5.903947191163,-1.44922911
0,2024-07-19,5.903947191163,-1.44922911
0,2024-07-19,5.903947191163,-1.44922911
0,2025-03-06,3.692973190483,-1.43614846
0,2025-01-06,5.053953335434,-1.40641802
0,2025-01-06,5.053953335434,-1.40641802
0,2025-05-17,3.870269932322,-1.39563999
0,2025-05-17,3.870269932322,-1.39563999
0,2025-05-17,3.870269932322,-1.39563999
0,2023-12-30,7.226672132698,-1.39390592
0,2023-12-30,7.226672132698,-1.39390592
0,2023-12-30,7.226672132698,-1.39390592
0,2025-07-25,4.742703308173,-1.3904007
0,2024-12-30,4.766939824743,-1.32989591
0,2024-12-30,4.766939824743,-1.32989591
0,2025-01-08,4.780404385877,-1.29437801
0,2025-05-05,3.045089509788,-1.26436137
0,2024-08-04,5.412968183649,-1.25090037
0,2025-04-21,2.644380461348,-1.24909676
0,2025-08-10,5.268268206259,-1.24685056
0,2025-09-21,4.24071054664,-1.18381864
0,2025-08-05,4.783410809594,-1.17269355
0,2024-10-24,4.266112336099,-1.17005224
0,2024-07-02,5.898599768642,-1.15626196
0,2024-07-02,5.898599768642,-1.15626196
0,2024-07-02,5.898599768642,-1.15626196
0,2024-07-02,5.898599768642,-1.15626196
0,2025-09-27,4.148511173934,-1.15125934
0,2025-09-27,4.148511173934,-1.15125934
0,2024-08-02,5.505661073207,-1.13042535
0,2024-08-02,5.505661073207,-1.13042535
0,2025-07-21,4.909947043018,-1.09669707
0,2025-12-15,3.452959196748,-1.09634754
0,2025-12-15,3.452959196748,-1.09634754
0,2024-01-21,7.706927398851,-1.06420584
0,2024-01-21,7.706927398851,-1.06420584
0,2024-06-11,5.80458415628,-1.05262887
0,2025-04-27,2.967916652864,-1.03522697
0,2024-11-13,5.134536795701,-1.01977722
0,2025-10-27,3.618181020104,-1.01358762
0,2025-10-27,3.618181020104,-1.01358762
0,2025-10-27,3.618181020104,-1.01358762
0,2024-05-11,4.918199476396,-1.01328668
0,2025-10-06,3.828372108221,-1.01244725
0,2025-10-06,3.828372108221,-1.01244725
0,2024-07-08,5.913505994828,-1.00849067
0,2024-07-08,5.913505994828,-1.00849067
0,2024-07-08,5.913505994828,-1.00849067
0,2024-07-08,5.913505994828,-1.00849067
0,2024-07-21,5.869838002921,-1.00418997
0,2024-07-21,5.869838002921,-1.00418997
0,2024-07-21,5.869838002921,-1.00418997
0,2025-03-30,3.001909950009,-1.0001082
0,2025-05-06,3.014683678718,-0.99852011
0,2024-06-12,5.74749301597,-0.98355263
0,2023-12-28,7.26637338125,-0.9685932
0,2023-12-28,7.26637338125,-0.9685932
0,2023-12-28,7.26637338125,-0.9685932
0,2025-11-08,3.433514048319,-0.94596255
0,2025-11-08,3.433514048319,-0.94596255
0,2024-11-05,4.300525493538,-0.93721664
0,2025-05-18,3.834097988369,-0.93461037
0,2025-05-18,3.834097988369,-0.93461037
0,2025-03-29,3.032235586893,-0.93401768
0,2025-05-23,3.844948265368,-0.92091589
0,2025-05-23,3.844948265368,-0.92091589
0,2025-05-23,3.844948265368,-0.92091589
0,2025-05-30,3.863912459557,-0.91293637
0,2025-05-30,3.863912459557,-0.91293637
0,2025-05-30,3.863912459557,-0.91293637
0,2025-06-17,3.873145148851,-0.90818284
0,2024-07-27,5.585588063396,-0.88872531
0,2024-07-27,5.585588063396,-0.88872531
0,2024-07-27,5.585588063396,-0.88872531
0,2025-12-24,3.480939213462,-0.87432872
0,2025-12-24,3.480939213462,-0.87432872
0,2025-03-26,3.25168681132,-0.85959959
0,2025-08-15,5.363366408344,-0.85850956
0,2025-05-14,3.999249203236,-0.85740593
0,2025-05-14,3.999249203236,-0.85740593
0,2025-05-14,3.999249203236,-0.85740593
0,2025-04-04,3.039748953975,-0.85348452
0,2024-05-03,5.283372484935,-0.84510243
0,2025-11-11,3.566666666667,-0.82876098
0,2025-11-11,3.566666666667,-0.82876098
0,2024-10-22,4.417665200465,-0.82582733
0,2025-10-05,3.867528797157,-0.82493073
0,2025-10-05,3.867528797157,-0.82493073
0,2025-10-16,3.402431674659,-0.82326632
0,2025-10-16,3.402431674659,-0.82326632
0,2025-10-16,3.402431674659,-0.82326632
0,2025-10-16,3.402431674659,-0.82326632
0,2024-12-25,4.974261513275,-0.7649732
0,2024-12-25,4.974261513275,-0.7649732
0,2024-12-25,4.974261513275,-0.7649732
0,2024-01-23,7.506346495194,-0.76141927
0,2024-01-23,7.506346495194,-0.76141927
0,2025-06-08,3.849472586778,-0.75398722
0,2025-04-24,2.941712082946,-0.7411531
0,2025-05-11,3.863021905435,-0.7246564
0,2025-05-11,3.863021905435,-0.7246564
0,2025-05-11,3.863021905435,-0.7246564
0,2024-08-01,5.568610052717,-0.71807044
0,2024-08-01,5.568610052717,-0.71807044
0,2025-12-13,3.474034011709,-0.70456219
0,2025-12-13,3.474034011709,-0.70456219
0,2025-12-17,3.360449390215,-0.69277525
0,2025-12-17,3.360449390215,-0.69277525
0,2025-03-11,3.486312049023,-0.69027757
0,2024-04-18,5.550870013942,-0.68526003
0,2023-12-23,8.517887438224,-0.66803175
0,2025-04-13,2.734382222527,-0.66772387
0,2025-06-11,4.152854125788,-0.66418351
0,2024-04-19,5.514589194258,-0.653606
0,2025-11-07,3.466303985789,-0.62116232
0,2025-11-07,3.466303985789,-0.62116232
0,2025-05-31,3.841732737933,-0.57402236
