replicate_index,lower_5th_pct,upper_95th_pct
359,-4.071601841,3.33522173
360,-4.822430873499999,2.96611296
361,-3.558292564,3.225456758
362,-3.783582466,3.2247912994999997
363,-3.5823694264999997,3.225456758
364,-4.0152442804999975,3.2863611249999933
365,-4.09088759,3.2148789319999973
366,-3.5830659145,3.3325914844999986
367,-3.56972611,3.2547664189999996
368,-3.5813673935,3.70516115
369,-4.161199804,3.4398529054999987
370,-3.8214608954999996,3.12050662
371,-3.5073466034999994,3.2484452514999975
372,-3.78394051,3.18820838
373,-3.568724077,2.8783413299999956
374,-2.877009041,3.1507263
375,-3.96231593,3.5256614359999903
376,-3.64287293,3.2233564314999996
377,-5.05258264,3.4413490009999994
378,-3.568724077,3.4347125644999994
379,-3.6393706055,3.308309830999994
380,-3.4564956,3.097010603999986
381,-3.7181188739999995,3.411116811499996
382,-3.6393706055,3.365791804499995
383,-3.4365451129999998,3.37428093
384,-4.779777565999999,3.2148789319999973
385,-3.4564956,3.308309830999994
386,-3.6195241,3.29706427
387,-3.7740301529999996,3.2481920394999975
388,-4.2502044869999995,3.12050662
389,-3.3671302599999997,3.1507263
390,-3.6145853139999997,3.2484452514999975
391,-3.8135794544999992,3.410978200999996
392,-3.4426283185,3.1507263
393,-3.4543804299999996,3.2148789319999973
394,-3.78155355,3.418580236499995
395,-3.6195241,3.3750663894999997
396,-4.372541675999999,3.4333954894999983
397,-3.6145853139999997,3.25245736
398,-4.051327198999999,3.424917614999999
399,-3.752310346499999,3.33522173
400,-3.9421808614999994,3.2148789319999973
401,-3.783582466,3.3692075094999963
402,-3.557062276,3.411116811499996
403,-4.06703507,3.4347125644999994
404,-3.82808214,3.4413490009999994
405,-3.56304589,2.827754864499993
406,-3.51632031,3.44225612
407,-3.557062276,3.3692075094999963
408,-4.031192130499999,3.329498110999997
409,-3.614285575,3.411116811499996
410,-3.6145853139999997,3.22570997
411,-4.051327198999999,3.3325914844999986
412,-3.6393706055,2.7635451675
413,-3.4206403624999995,3.37428093
414,-3.568724077,3.2907807144999963
415,-3.367493866,3.12050662
416,-5.018795843499999,2.72177082
417,-4.779777565999999,3.3038902414999916
418,-3.707146850999999,3.314593386499998
419,-3.4545677699999997,3.6024031679999933
420,-4.087309712000001,2.864945000499995
421,-3.5760570775,3.1825860679999964
422,-3.563970751,3.11995911
423,-3.9421808614999994,2.96611296
424,-4.601555379,3.2148789319999973
425,-3.56304589,3.314593386499998
426,-4.051466772499999,3.2551739
427,-3.709378024499999,3.1825860679999964
428,-3.9421808614999994,3.314593386499998
429,-3.783582466,3.314593386499998
430,-3.757249132499999,3.720684036999998
431,-3.7760590689999995,2.69529785
432,-3.4365451129999998,2.72538033
433,-4.161199804,3.411116811499996
434,-2.8956177935,3.2484452514999975
435,-3.6393706055,3.097010603999986
436,-3.563970751,2.948083433499992
437,-3.522129907,3.63701273
438,-3.78394051,2.96611296
439,-3.6195241,3.365791804499995
440,-3.563970751,3.3325914844999986
441,-3.7740301529999996,3.314593386499998
442,-3.9421808614999994,3.2551739
443,-4.09088759,2.96611296
444,-3.53135705,2.954713360499993
445,-3.78155355,3.2547664189999996
446,-3.568724077,3.4347125644999994
447,-4.087309712000001,3.3325914844999986
448,-3.5813673935,3.2547664189999996
449,-3.7181188739999995,3.2084945994999905
450,-3.78394051,2.864945000499995
451,-3.58659886,3.4413490009999994
452,-3.558292564,3.1507263
453,-4.684992434,3.097010603999986
454,-3.783582466,3.424917614999999
455,-3.5073466034999994,3.3684220499999964
456,-3.714616549499999,3.33522173
457,-3.5823694264999997,3.411116811499996
458,-3.6393706055,3.12050662
459,-3.5840679475,3.1507263
460,-3.78394051,2.808981293499995
461,-3.6145853139999997,3.41745419
462,-4.1647776819999995,3.424917614999999
463,-3.82808214,3.2907807144999963
464,-3.783582466,3.2247912994999997
465,-3.96231593,3.25245736
466,-3.51632031,3.178053115999994
467,-3.7181188739999995,3.1825860679999964
468,-3.530126762,3.2507543104999974
469,-4.031192130499999,3.3325914844999986
470,-4.237165059,3.329498110999997
471,-3.5846006,3.5321280844999943
472,-3.5131562004999997,3.418580236499995
473,-3.5823694264999997,3.6131601
474,-4.087309712000001,3.41745419
475,-3.935559616999999,2.7635451675
476,-3.9421808614999994,3.22570997
477,-3.5823694264999997,3.4051193209999924
478,-3.529101539,3.2481920394999975
479,-3.7181188739999995,3.2907807144999963
480,-3.96231593,3.329498110999997
481,-4.09088759,2.96611296
482,-3.568724077,3.25245736
483,-3.5840679475,3.6024031679999933
484,-3.7740301529999996,3.2907807144999963
485,-4.1647776819999995,3.411116811499996
486,-3.6195241,3.2148789319999973
487,-3.52315513,3.2233564314999996
488,-4.2507834854999995,3.44225612
489,-3.3369335979999994,2.88526434
490,-3.9421808614999994,3.225456758
491,-3.558292564,3.4413490009999994
492,-3.568724077,3.2547664189999996
493,-3.82808214,3.2148789319999973
494,-3.5823694264999997,3.47931965
495,-3.522129907,2.88526434
496,-3.935559616999999,2.81699503
497,-3.78394051,3.4347125644999994
498,-4.06703507,3.424917614999999
499,-3.4436434,2.835793553499998
500,-3.586299121,3.290373233499996
501,-3.7740301529999996,3.2551739
502,-4.1647776819999995,3.1461933479999975
503,-4.601555379,3.3692075094999963
504,-3.52315513,2.835793553499998
505,-3.5073466034999994,3.3325914844999986
506,-3.7181188739999995,3.1461933479999975
507,-3.4422972415,3.4347125644999994
508,-3.9421808614999994,3.424917614999999
509,-3.186472303,3.29706427
510,-4.1647776819999995,2.88526434
511,-3.4436434,3.6024031679999933
512,-4.460638807,3.4347125644999994
513,-3.4545677699999997,3.42623469
514,-3.6195241,3.72342337
515,-3.4533653484999998,3.31768676
516,-3.82808214,2.954713360499993
517,-3.4206403624999995,3.2484452514999975
518,-4.1816771,3.411116811499996
519,-3.586299121,3.4737601204999966
520,-3.5823694264999997,3.12050662
521,-3.56171524,3.2099294674999905
522,-4.69562726,2.69529785
523,-3.4426283185,3.41745419
524,-4.051327198999999,3.33522173
525,-3.73139757,3.42623469
526,-4.384736920499999,3.225456758
527,-3.530126762,3.37428093
528,-3.8214608954999996,3.12050662
529,-3.762780372999999,2.96696907
530,-4.82733733,3.2507543104999974
531,-3.7760590689999995,3.1825860679999964
532,-3.56304589,3.2233564314999996
533,-4.17781711,3.314593386499998
534,-3.6145853139999997,3.4347125644999994
535,-4.071601841,3.247526580999997
536,-3.586299121,2.956435634499997
537,-3.64287293,3.097010603999986
538,-3.586299121,3.225456758
539,-4.051327198999999,3.1507263
540,-4.051327198999999,3.44225612
541,-3.558292564,3.3750663894999997
542,-3.73139757,2.835793553499998
543,-3.6393706055,2.9396216739999868
544,-3.530126762,3.0847548944999788
545,-3.714616549499999,2.952934723499992
546,-3.186472303,3.47931965
547,-3.5823694264999997,3.22402189
548,-4.40622366,3.225456758
549,-3.4365451129999998,3.37428093
550,-4.051327198999999,3.622677903499991
551,-3.9421808614999994,3.25245736
552,-4.384736920499999,3.22570997
553,-3.322214106999999,2.96696907
554,-3.43687619,3.2484452514999975
555,-3.568724077,3.424917614999999
556,-3.783582466,3.2907807144999963
557,-3.6393706055,3.411116811499996
558,-3.78394051,3.2096341164999744
559,-3.5840679475,3.2186498634999965
560,-3.3671302599999997,3.3684220499999964
561,-4.087309712000001,3.33522173
562,-3.82808214,3.4737601204999966
563,-4.384736920499999,3.22570997
564,-4.051327198999999,3.4413490009999994
565,-3.4545677699999997,3.2863611249999933
566,-3.8214608954999996,3.375205
567,-4.031192130499999,3.29706427
568,-3.5813673935,3.18820838
569,-3.5830659145,3.2195855
570,-4.47024148,3.3684220499999964
571,-3.6145853139999997,3.33522173
572,-3.522129907,3.2148789319999973
573,-4.8427131585,3.3325914844999986
574,-3.7181188739999995,3.225456758
575,-3.5073466034999994,3.25245736
576,-3.4426283185,3.209256619999994
577,-3.5846006,3.42623469
578,-3.367493866,3.375205
579,-4.82733733,3.097010603999986
580,-3.6341320804999997,3.2547664189999996
581,-3.56304589,3.31768676
582,-3.58659886,3.43620866
583,-3.8214608954999996,3.1204244935
584,-3.5813673935,3.2148789319999973
585,-4.087309712000001,2.961286924499997
586,-3.522129907,3.5930840324999878
587,-3.4436434,3.31768676
588,-3.5201278324999996,3.6131601
589,-3.43466901,3.424917614999999
590,-3.522129907,3.3750663894999997
591,-4.1816771,3.2551739
592,-3.586299121,3.31768676
593,-3.78394051,3.76384495
594,-4.09088759,3.5321280844999943
595,-4.1647776819999995,3.323214555499993
596,-4.071601841,3.1461112214999973
597,-3.558292564,3.3684220499999964
598,-3.56304589,3.70516115
599,-3.714616549499999,3.2551739
600,-3.568724077,3.3750663894999997
601,-4.168058673499999,2.88526434
602,-3.7740301529999996,3.4737601204999966
603,-4.09088759,3.1507263
604,-3.783582466,3.3325914844999986
605,-3.586299121,3.2186498634999965
606,-3.568724077,3.1461933479999975
607,-3.5840679475,3.3325914844999986
608,-3.8214608954999996,3.2547664189999996
609,-3.7740301529999996,3.5321280844999943
610,-3.58659886,3.4737601204999966
611,-3.568724077,3.1204244935
612,-3.9421808614999994,3.209256619999994
613,-3.58659886,3.2551739
614,-3.58659886,3.2907807144999963
615,-3.43687619,3.3325914844999986
616,-3.7096777634999993,3.4737601204999966
617,-3.6195241,3.209256619999994
618,-4.79462762,3.2247912994999997
619,-3.558292564,3.2551739
620,-3.563970751,3.22570997
621,-4.1810981015,3.18820838
622,-3.6145853139999997,3.622677903499991
623,-3.56972611,3.2547664189999996
624,-3.5102132889999997,3.2507543104999974
625,-3.529101539,3.225456758
626,-3.6145853139999997,3.432198451999994
627,-3.9421808614999994,3.247526580999997
628,-3.78155355,3.411116811499996
629,-4.145491932999999,3.18820838
630,-3.563970751,3.3325914844999986
631,-3.568724077,3.4737601204999966
632,-4.031192130499999,3.2247912994999997
633,-3.5846006,3.3692075094999963
634,-3.8214608954999996,3.314593386499998
635,-4.2507834854999995,3.37428093
636,-4.17781711,3.2233564314999996
637,-3.568724077,3.33522173
638,-3.6145853139999997,3.4413490009999994
639,-3.8135794544999992,3.4413490009999994
640,-4.2507834854999995,3.2907807144999963
641,-3.5073466034999994,3.5930840324999878
642,-3.522129907,3.3684220499999964
643,-3.5073466034999994,3.314593386499998
644,-3.53135705,3.29706427
645,-4.09088759,3.418441625999995
646,-4.7691427399999995,3.29706427
647,-4.087309712000001,3.424917614999999
648,-3.8214608954999996,3.3684220499999964
649,-3.73139757,3.097010603999986
650,-4.460638807,2.96696907
651,-3.56972611,3.3325914844999986
652,-3.4545677699999997,3.225456758
653,-3.586299121,3.12050662
654,-3.530126762,3.1231627154999835
655,-3.563970751,3.44225612
656,-3.5073135434999996,3.4413490009999994
657,-3.568724077,3.2863611249999933
658,-3.78155355,3.3692075094999963
659,-3.6393706055,3.2551739
660,-3.6393706055,3.3684220499999964
661,-4.2507834854999995,3.3750663894999997
662,-3.5813673935,3.70516115
663,-3.935559616999999,3.33522173
664,-3.96231593,3.290373233499996
665,-3.4249680374999993,3.424917614999999
666,-4.1647776819999995,2.883485702999999
667,-4.031192130499999,3.11995911
668,-3.586299121,3.2863611249999933
669,-3.5131562004999997,3.33522173
670,-3.51632031,2.66981327
671,-3.9421808614999994,3.25245736
672,-3.522129907,3.6712849249999793
673,-3.6393706055,3.1461933479999975
674,-4.06703507,3.4737601204999966
675,-3.6393706055,3.1779709894999937
676,-4.161199804,3.225456758
677,-4.051327198999999,2.96696907
678,-3.73139757,3.225456758
679,-3.4564956,3.3325914844999986
680,-3.7740301529999996,3.2547664189999996
681,-4.1647776819999995,3.3750663894999997
682,-4.903610382999999,3.410978200999996
683,-4.2502044869999995,3.2186498634999965
684,-3.7740301529999996,3.2233564314999996
685,-3.4436434,3.375205
686,-3.6195241,3.247526580999997
687,-3.556037053,3.314593386499998
688,-3.4426283185,2.7248389035
689,-3.5813673935,3.42623469
690,-3.6145853139999997,3.1461112214999973
691,-4.601555379,3.43620866
692,-3.5840679475,3.54144722
693,-3.64287293,3.290373233499996
694,-3.36999586,3.314593386499998
695,-3.43466901,3.1461933479999975
696,-3.586299121,3.29706427
697,-3.586299121,3.2484452514999975
698,-3.4535526885,3.3692075094999963
699,-3.714616549499999,3.12050662
700,-3.78394051,3.424917614999999
701,-3.78155355,3.3684220499999964
702,-3.8214608954999996,3.178053115999994
703,-3.56304589,3.31768676
704,-3.96231593,2.96696907
705,-3.7740301529999996,3.2507543104999974
706,-3.5182000024999995,3.25245736
707,-3.7740301529999996,3.2547664189999996
708,-3.5840679475,3.2148789319999973
709,-4.355345371499999,3.41745419
710,-3.7740301529999996,3.375205
711,-3.8214608954999996,2.87340676
712,-3.522129907,3.37428093
713,-3.53135705,2.81699503
714,-4.087309712000001,3.42623469
715,-4.62472842,3.5321280844999943
716,-3.73139757,3.790202914499993
717,-3.568724077,3.7777061039999986
718,-4.09088759,3.375205
719,-3.43687619,3.308309830999994
720,-3.783582466,3.63701273
721,-3.9421808614999994,3.41745419
722,-3.4422972415,3.4413490009999994
723,-3.783582466,3.365791804499995
724,-3.568724077,3.2507543104999974
725,-4.1647776819999995,3.1461933479999975
726,-4.62472842,3.424917614999999
727,-4.372541675999999,3.41745419
728,-3.51632031,3.2148789319999973
729,-3.56304589,3.37428093
730,-3.6393706055,3.5321280844999943
731,-3.43687619,3.2195855
732,-3.51632031,3.3750663894999997
733,-3.64287293,2.808981293499995
734,-4.84542654,3.18820838
735,-3.56304589,3.225456758
736,-3.78155355,3.7962661514999962
737,-3.568724077,3.12050662
738,-3.51632031,3.3692075094999963
739,-3.56304589,3.3325914844999986
740,-3.530126762,3.37428093
741,-3.522129907,3.7962661514999962
742,-3.6195241,3.37428093
743,-3.5073466034999994,3.31768676
744,-4.06703507,3.250501098499997
745,-3.78394051,3.4737601204999966
746,-3.530126762,3.2148789319999973
747,-3.53135705,3.2907807144999963
748,-3.434346831,3.41745419
749,-3.783582466,3.622677903499991
750,-4.460638807,3.29706427
751,-4.17781711,3.285442454499993
752,-3.522129907,3.2200847314999965
753,-3.6393706055,3.365791804499995
754,-3.935559616999999,3.2195855
755,-4.1810981015,2.954713360499993
756,-3.586299121,3.4347125644999994
757,-3.614285575,3.2186498634999965
758,-3.6344318194999996,3.18820838
759,-3.52315513,3.37428093
760,-4.558270721999998,3.4333954894999983
761,-3.4545677699999997,3.209256619999994
762,-3.52315513,3.22570997
763,-3.5073466034999994,3.3325914844999986
764,-4.1810981015,3.418580236499995
765,-3.7181188739999995,3.2484452514999975
766,-3.557062276,3.42623469
767,-4.1810981015,2.835793553499998
768,-3.760751456999999,4.03223046
769,-3.5823694264999997,3.2484452514999975
770,-3.586299121,3.42623469
771,-3.522129907,3.22570997
772,-3.8214608954999996,3.37428093
773,-3.7181188739999995,3.2186498634999965
774,-4.2507834854999995,3.43620866
775,-3.64287293,2.87340676
776,-4.1816771,3.2484452514999975
777,-4.1816771,3.308309830999994
778,-4.1810981015,3.22402189
779,-3.568724077,3.42623469
780,-3.64287293,3.25245736
781,-4.82733733,3.44225612
782,-3.8214608954999996,3.2481920394999975
783,-3.7181188739999995,3.3325914844999986
784,-4.031192130499999,3.314593386499998
785,-3.434346831,2.949862070499993
786,-3.434346831,3.375205
787,-4.06703507,3.097010603999986
788,-4.1647776819999995,3.1461112214999973
789,-3.5073135434999996,3.4398529054999987
