date,ratio,change_pct
2023-12-12,18.831392207344,1.56980794
2024-12-31,28.035957552197,1.57057663
2024-01-03,19.385986419792,1.57542078
2025-03-29,45.207941215092,1.58084489
2024-12-10,26.622967977921,1.58665274
2024-01-02,19.085312441645,1.59160261
2024-09-22,24.632645471696,1.59175027
2025-08-15,26.431896955293,1.59522085
2025-04-08,51.798458037564,1.60456549
2025-08-27,24.687456044797,1.61396479
2024-10-25,27.328532140218,1.61625633
2024-03-13,18.245494652473,1.61956177
2024-05-13,21.331822680804,1.62663447
2024-04-01,19.879039343664,1.63458463
2024-08-03,20.908820884259,1.63716548
2024-07-16,18.886831544401,1.6436228
2025-11-19,30.260026527919,1.65305926
2024-03-10,17.781045684285,1.65953474
2023-12-15,18.888790804929,1.66487608
2025-11-10,29.715834952463,1.67500041
2024-03-27,19.839720895945,1.69561217
2025-03-12,43.851952408407,1.69677573
2025-02-04,35.794896947026,1.72326213
2025-04-20,53.655013828427,1.72821583
2025-12-16,29.658700444618,1.73414048
2024-04-09,19.724060796101,1.73829198
2025-09-16,25.945272980019,1.74028337
2024-08-20,22.938909938793,1.74268406
2024-09-03,23.709717868339,1.74593153
2024-10-22,25.708641862275,1.74964502
2025-04-24,53.106843496532,1.75372937
2024-01-31,18.65003045881,1.75869202
2025-01-24,31.680669780708,1.76879012
2024-08-09,23.409216947862,1.8034991
2025-07-04,43.061402564685,1.80401905
2025-10-20,27.777069151742,1.82798541
2025-02-27,36.719571808407,1.83384891
2024-10-24,26.893858451632,1.83480182
2025-04-11,53.247084966986,1.83648166
2025-09-15,25.501475050108,1.84197712
2024-07-22,19.635782682611,1.85426228
2024-07-05,18.99561043168,1.86331077
2024-01-08,20.143587149435,1.87235435
2024-11-28,26.72641509434,1.87579456
2024-12-24,28.245393975503,1.87597841
2024-07-19,19.026950941244,1.88142451
2025-06-22,45.327461107347,1.90746884
2024-06-03,18.267061747276,1.90966405
2025-07-01,43.947366670823,1.95912811
2024-03-22,19.123602071272,1.96650634
2024-08-06,22.765552979016,1.97975337
2023-12-06,19.602236493265,1.98715565
2023-12-08,18.731370869967,1.98801554
2025-06-12,39.979444207055,1.99585194
2023-12-18,19.222656901408,2.03445725
2024-08-01,20.402043947049,2.0401671
2024-07-04,18.648137674455,2.0537075
2024-10-01,24.837207972086,2.05704696
2025-05-11,41.405316631872,2.06817152
2025-12-01,30.832295496036,2.07903842
2024-03-19,19.605887716721,2.0845648
2025-05-14,39.670874727498,2.09622872
2025-03-09,39.959727922139,2.10596805
2025-08-02,33.166240348913,2.10823773
2025-05-17,41.661007366245,2.15157476
2023-12-20,19.831659877477,2.15997411
2025-08-05,31.598458944407,2.18114475
2025-10-09,27.84636151282,2.20692661
2024-05-15,21.838151813441,2.2086226
2025-07-23,32.727798116362,2.21726006
2025-03-28,44.504395749281,2.22058089
2025-03-26,43.253493162955,2.22877485
2024-09-06,24.254369481956,2.25091237
2025-05-18,42.617268041237,2.29533738
2024-03-18,19.205535876102,2.30327532
2025-03-11,43.120297663002,2.3306553
2025-05-06,53.294956466224,2.35473651
2024-05-24,18.391670288747,2.36035384
2024-10-15,25.725641753487,2.36872731
2024-02-08,18.722537906182,2.3694025
2025-12-12,29.264025439799,2.38799395
2024-01-26,18.443080627875,2.39296358
2025-02-07,36.807043966645,2.41785586
2025-06-25,44.375898158439,2.42520036
2025-05-30,41.093167284806,2.42742465
2025-10-28,28.363781580355,2.44086484
